CURRENT_PATH,PROPOSED_CANONICAL_PATH,ARTIFACT_CLASS,LOGICAL_BATCH,PURPOSE,AUTHORITY_STATUS,HISTORICAL_STATUS,REFERENCES_COUNT,DEPENDENCIES,DUPLICATE_STATUS,CONFLICT_LEVEL,LINEAGE_REQUIRED,VERIFICATION_COVERAGE,MIGRATION_STATUS,SIZE,SHA256
docs/json/reconciliation/cinematic__WalkMyPlan__data__room-shell-registry.json,archive/reconciliation/reconciliation/cinematic__WalkMyPlan__data__room-shell-registry.json,archive,Archive,Reconciliation copy: cinematic__WalkMyPlan__data__room-shell-registry.json,reconciliation-copy,evidence,4,,duplicate-group-44abd96f6d7ee427|reconciliation-copy,MEDIUM,No,none,approved,4770,44abd96f6d7ee42708d600b15876d931ad676eaf0f2ba3f7a2756578b6b09857
docs/json/reconciliation/cinematic__WalkMyPlan__data__room-zone-registry.json,archive/reconciliation/reconciliation/cinematic__WalkMyPlan__data__room-zone-registry.json,archive,Archive,Reconciliation copy: cinematic__WalkMyPlan__data__room-zone-registry.json,reconciliation-copy,evidence,4,,duplicate-group-fe1f428b3a50ecdb|reconciliation-copy,MEDIUM,No,none,approved,4803,fe1f428b3a50ecdb1c7418533e8c837b01cdb89d17128b83c5df2c8527b77708
docs/json/reconciliation/cinematic__WalkMyPlan__data__section-camera-choreography.json,archive/reconciliation/reconciliation/cinematic__WalkMyPlan__data__section-camera-choreography.json,archive,Archive,Reconciliation copy: cinematic__WalkMyPlan__data__section-camera-choreography.json,reconciliation-copy,evidence,4,,duplicate-group-40f84b8ce733db15|reconciliation-copy,MEDIUM,No,none,approved,14938,40f84b8ce733db15fffa644d2f9522c0c14c3716f6421ef9398b9d5b24585302
docs/json/reconciliation/cinematic__WalkMyPlan__data__spatial-reconciliation.json,archive/reconciliation/reconciliation/cinematic__WalkMyPlan__data__spatial-reconciliation.json,archive,Archive,Reconciliation copy: cinematic__WalkMyPlan__data__spatial-reconciliation.json,reconciliation-copy,evidence,4,,duplicate-group-dfb3f97f37716ab6|reconciliation-copy,MEDIUM,No,none,approved,12197,dfb3f97f37716ab61f421ad27bf71e7a764d27833d694a622a0daef516f0ccd5
docs/json/reconciliation/current-validation-baseline-2026-08-26.json,archive/reconciliation/reconciliation/current-validation-baseline-2026-08-26.json,archive,Archive,Reconciliation copy: current-validation-baseline-2026-08-26.json,reconciliation-copy,evidence,3,,unique,MEDIUM,No,none,approved,1838,1d5c7dd84ee2a5894a47cb4701390ce3711f86698a5598d7fb0bde97dd090a56
docs/json/reconciliation/data__house-camera-rig.json,archive/reconciliation/reconciliation/data__house-camera-rig.json,archive,Archive,Reconciliation copy: data__house-camera-rig.json,reconciliation-copy,evidence,4,,duplicate-group-7dc0b14b77ab70ba|reconciliation-copy,MEDIUM,No,none,approved,2026,7dc0b14b77ab70baecbcba5d7383747a31d2b23df89c14cc5308b0edd8edd0c1
docs/json/reconciliation/data__house-ui-map.json,archive/reconciliation/reconciliation/data__house-ui-map.json,archive,Archive,Reconciliation copy: data__house-ui-map.json,reconciliation-copy,evidence,4,,duplicate-group-5e02d080b77e029f|reconciliation-copy,MEDIUM,No,none,approved,2804,5e02d080b77e029f9c9c3ba33aa496eefa24f18a59229fe6bb82bdca757b44aa
docs/json/reconciliation/data__house-ui-ux-code-reality-map.json,archive/reconciliation/reconciliation/data__house-ui-ux-code-reality-map.json,archive,Archive,Reconciliation copy: data__house-ui-ux-code-reality-map.json,reconciliation-copy,evidence,4,,duplicate-group-9abf6dd157fcb050|reconciliation-copy,MEDIUM,No,none,approved,9595,9abf6dd157fcb050ac46a23c27d374bb67def65978068682e1b65c1b16f64c39
docs/json/reconciliation/data__physical-ui-objects.json,archive/reconciliation/reconciliation/data__physical-ui-objects.json,archive,Archive,Reconciliation copy: data__physical-ui-objects.json,reconciliation-copy,evidence,3,,unique,MEDIUM,No,none,approved,1520,d2dc962201a805b33047d6b3b5f9cfc5c2956b412bdf641ecceff88942fe8e53
docs/json/reconciliation/data__ui-response-mapping.json,archive/reconciliation/reconciliation/data__ui-response-mapping.json,archive,Archive,Reconciliation copy: data__ui-response-mapping.json,reconciliation-copy,evidence,4,,duplicate-group-fe33492af62c4958|reconciliation-copy,MEDIUM,No,none,approved,42018,fe33492af62c495841a26bf1420507b071a93806ebc9627f20dfcf1d9e5ec7e0
docs/json/reconciliation/first-seven-migration-execution.json,archive/reconciliation/reconciliation/first-seven-migration-execution.json,archive,Archive,Reconciliation copy: first-seven-migration-execution.json,reconciliation-copy,evidence,5,,unique,MEDIUM,No,none,approved,1332,3750dff8882b37ff20d34ea17b5d46a909afbefdc0fa5251c7cb225d44b051b4
docs/json/reconciliation/four-archive-execution.json,archive/reconciliation/reconciliation/four-archive-execution.json,archive,Archive,Reconciliation copy: four-archive-execution.json,reconciliation-copy,evidence,5,,unique,MEDIUM,No,none,approved,580,05b9e877617138c3bbc44348bea151a0e02c14d0503cf007d78247eda37df830
docs/json/reconciliation/freeze-manifest.json,archive/reconciliation/reconciliation/freeze-manifest.json,archive,Archive,Reconciliation copy: freeze-manifest.json,reconciliation-copy,evidence,3,,unique,MEDIUM,No,none,approved,1545,c17c199f2c9cd5c592843d33a21b515f18282ee4cd42358d6a174a36783c7b67
docs/json/roles-contract.json,docs/json/roles-contract.json,contracts,Contracts,Canonical contract/authority JSON: roles-contract.json,canonical,current,8,,unique,HIGH,Yes,verify/contracts/,approved,768,2a46e82d87411b26e819b559446446566befaaf34c166167ffa3a56718357b3b
docs/json/routes-contract.json,docs/json/routes-contract.json,contracts,Contracts,Canonical contract/authority JSON: routes-contract.json,canonical,current,8,,unique,HIGH,Yes,verify/contracts/,approved,562,cae3d16a20e37c77ce97ce53a85732c2e52b4695f229bb3c2eab09c1c68e4c75
docs/json/storage-contract.json,docs/json/storage-contract.json,contracts,Contracts,Canonical contract/authority JSON: storage-contract.json,canonical,current,3,,unique,MEDIUM,Yes,verify/contracts/,approved,218,61a99701a10eab22c5dfdefd3e6ffc0c6ddc27e8ce70f982ebdaf7395e6c45c8
docs/json/supabase/backend-authority.json,docs/json/supabase/backend-authority.json,contracts,Contracts,Canonical contract/authority JSON: backend-authority.json,canonical,current,4,,unique,MEDIUM,Yes,verify/contracts/,approved,858,9933d24a9175836a35baa604e6a2ff9c62039da06e048497f32d56876839cdb3
docs/json/supabase/storage-authority.json,docs/json/supabase/storage-authority.json,contracts,Contracts,Canonical contract/authority JSON: storage-authority.json,canonical,current,4,,unique,MEDIUM,Yes,verify/contracts/,approved,1136,a83003c33a6078d9f5ec032e57830d12a993a4b2d5721ce0e213026e2ce5350c
docs/md/3d-authority.md,docs/md/3d-authority.md,documentation,Documentation,Documentation: 3d-authority.md,canonical,current,9,,unique,MEDIUM,No,none,approved,1148,192449e919199623f1d1ee8b8277b78d71078c320b62017c96cfbe1ccdfe1975
docs/md/3d-model-census-verified.md,docs/md/3d-model-census-verified.md,documentation,Documentation,Documentation: 3d-model-census-verified.md,canonical,current,8,,unique,MEDIUM,No,none,approved,960,407b2662a675b9673aefce5e60399154232332441a109b8ad685bc377084e23e
docs/md/5.5c-v2-current-test-path-and-role-migration.md,docs/md/5.5c-v2-current-test-path-and-role-migration.md,documentation,Documentation,Documentation: 5.5c-v2-current-test-path-and-role-migration.md,canonical,current,5,,unique,MEDIUM,No,none,approved,4175,39cbebc4430dc59015a86d3feb78074a91ebd6a82507333b183efb9b7b767075
docs/md/5.5c-v3-historical-contract-reconciliation.md,docs/md/5.5c-v3-historical-contract-reconciliation.md,documentation,Documentation,Documentation: 5.5c-v3-historical-contract-reconciliation.md,canonical,current,7,,unique,MEDIUM,No,none,approved,2221,632647010dd424434e7dcbff54cf33fc90a638eab31bbdcb5546babdbbc5b5aa
docs/md/5.5c-v4-patch57-cinematic-test-path-reconciliation.md,docs/md/5.5c-v4-patch57-cinematic-test-path-reconciliation.md,documentation,Documentation,Documentation: 5.5c-v4-patch57-cinematic-test-path-reconciliation.md,canonical,current,6,,unique,MEDIUM,No,none,approved,1829,aed0e88a8425c32da2e5bc114715fa611ac9738ffa0949e5d4ac9413e2e26181
docs/md/5.5c-v5-baseline-integrity.md,docs/md/5.5c-v5-baseline-integrity.md,documentation,Documentation,Documentation: 5.5c-v5-baseline-integrity.md,canonical,current,3,,unique,MEDIUM,No,none,approved,1357,320ca9a98e0e3db8b4c6aaf4b38cecec4c5d55b3ef72bf4dc570460af7b0cde6
docs/md/5.5c-v6-baseline-integrity-rejoin.md,docs/md/5.5c-v6-baseline-integrity-rejoin.md,documentation,Documentation,Documentation: 5.5c-v6-baseline-integrity-rejoin.md,canonical,current,4,,unique,MEDIUM,No,none,approved,4215,f311410e7a03240eeaf1a06fd2bcfedfede00081a42ac5fcffca3d62959da321
docs/md/5.5d-three-house-allocation-presentation-contract.md,docs/md/5.5d-three-house-allocation-presentation-contract.md,documentation,Documentation,Documentation: 5.5d-three-house-allocation-presentation-contract.md,canonical,current,4,,unique,MEDIUM,No,none,approved,2427,ee4a2ce3a891a909a1edb9624f771a6e83b0092dc29f92351ca2bb9db5123012
docs/md/5.5e-spatial-reconciliation-proof.md,docs/md/5.5e-spatial-reconciliation-proof.md,documentation,Documentation,Documentation: 5.5e-spatial-reconciliation-proof.md,canonical,current,4,,unique,MEDIUM,No,none,approved,3632,b8e835b9b8b14c3b7b9d66f0fdc683fdbd759338e4b0ac96e7f4eefa181620d8
docs/md/5.5f1-ui-physical-room-completeness.md,docs/md/5.5f1-ui-physical-room-completeness.md,documentation,Documentation,Documentation: 5.5f1-ui-physical-room-completeness.md,canonical,current,4,,unique,MEDIUM,No,none,approved,3563,d843cb82939bda22607f2fc53e0cbd9a23509c41dbf27a97debf199aa10bea8d
docs/md/5.5f2-deep-additional-sh3d-census.md,docs/md/5.5f2-deep-additional-sh3d-census.md,documentation,Documentation,Documentation: 5.5f2-deep-additional-sh3d-census.md,canonical,current,5,,unique,MEDIUM,No,none,approved,3091,12fe479de850d5a34abbe02bd78e2642a66be4bd67de78b2db2d2d6ae4d68ff2
docs/md/active-suite-failure-classification-2026-08-26.md,docs/md/active-suite-failure-classification-2026-08-26.md,documentation,Documentation,Documentation: active-suite-failure-classification-2026-08-26.md,canonical,current,6,,unique,MEDIUM,No,none,approved,7346,a8bd746670b031a385431d628401bfce24b3db77c0c1b35c6bbfe99ff04e1ca8
docs/md/architecture-validation-reconciliation-results.md,docs/md/architecture-validation-reconciliation-results.md,documentation,Documentation,Documentation: architecture-validation-reconciliation-results.md,canonical,current,6,,unique,MEDIUM,No,none,approved,14156,bf95ce3adbf086fa8db8f676157ed5dfbc90a54dbb8593fff810ef6420ad6344
docs/md/architecture-validation-reconciliation.md,docs/md/architecture-validation-reconciliation.md,documentation,Documentation,Documentation: architecture-validation-reconciliation.md,canonical,current,4,,unique,MEDIUM,No,none,approved,7399,0af98963c110ef986add4b0ad895551aa4a858dcf50aed4302d409a13b89effb
docs/md/archive-log.md,docs/md/archive-log.md,documentation,Documentation,Documentation: archive-log.md,canonical,current,5,,unique,MEDIUM,No,none,approved,581,f583d92af2815a0d407930299998b163dd389f4075ff97988ca1e3e0f870343b
docs/md/archive/archive/01-source-of-truth.md,docs/md/archive/archive/01-source-of-truth.md,documentation,Documentation,Documentation: 01-source-of-truth.md,canonical,current,6,,unique,MEDIUM,No,none,approved,4246,d4fad9e2ad001752db1fac57cc63ef50cc392f8fd7c454182d018688fe9c137d
docs/md/archive/archive/03-product-routes-roles.md,docs/md/archive/archive/03-product-routes-roles.md,documentation,Documentation,Documentation: 03-product-routes-roles.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2215,e17437daaa75c444b6b6df60813f106147eb7ae42b0ab980614649bf3557ffd2
docs/md/archive/archive/04-data-backend-authority.md,docs/md/archive/archive/04-data-backend-authority.md,documentation,Documentation,Documentation: 04-data-backend-authority.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1759,875345d117abf14e30e026127bc58e1d33a9590a29a8fcbd9be340f14ddaec86
docs/md/archive/archive/09-sweethome3d-sot.md,docs/md/archive/archive/09-sweethome3d-sot.md,documentation,Documentation,Documentation: 09-sweethome3d-sot.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1976,2844cd7d21feada07eeac63d718a5861fb4388f15b8c1c9f3d5715cfc503bfea
docs/md/archive/archive/10-sweethome3d-model-census.md,docs/md/archive/archive/10-sweethome3d-model-census.md,documentation,Documentation,Documentation: 10-sweethome3d-model-census.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1274,77fa1e76105170670c39a05591c36fc2282602cd1f512c3931db67e7b0c96b48
docs/md/archive/archive/17-verification-testing.md,docs/md/archive/archive/17-verification-testing.md,documentation,Documentation,Documentation: 17-verification-testing.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1652,8b717bb39ee945417892e50411b98f95dd1fc07c0d93446cbb75b79811465dd3
docs/md/archive/archive/18-roadmap.md,docs/md/archive/archive/18-roadmap.md,documentation,Documentation,Documentation: 18-roadmap.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2061,0c3e9f50eda4393e0c708f7037088cd82e60badea917af9bbbadd0f98f204911
docs/md/archive/archive/36-phase8-integration-audit.md,docs/md/archive/archive/36-phase8-integration-audit.md,documentation,Documentation,Documentation: 36-phase8-integration-audit.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2376,9011a5cbaf594d8cfc518c2aa66413980211cd794f6e40b2a01db24d6f044000
docs/md/archive/archive/37-phase10-public-profile-responsive-audit.md,docs/md/archive/archive/37-phase10-public-profile-responsive-audit.md,documentation,Documentation,Documentation: 37-phase10-public-profile-responsive-audit.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2794,22a30b70303791d716182258b5b08631881ad5eb9f55c8931dec5b89af9a6e94
docs/md/archive/archive/40-phase9-theme-security-repair.md,docs/md/archive/archive/40-phase9-theme-security-repair.md,documentation,Documentation,Documentation: 40-phase9-theme-security-repair.md,canonical,current,5,,unique,MEDIUM,No,none,approved,936,9ac6144b29da2e26edb8fd4dd435fb10b948dd9994ee982f7245fd12429f7b3b
docs/md/archive/archive/readme.md,docs/md/archive/archive/readme.md,documentation,Documentation,Documentation: readme.md,canonical,current,5,,unique,MEDIUM,No,none,approved,327,956125495c053199c84710cec7fb84ec58fce3747c3771627c0fa7386b73568c
docs/md/archive/evidence/2026-08-23-attacker-capability-inventory.md,docs/md/archive/evidence/2026-08-23-attacker-capability-inventory.md,documentation,Documentation,Documentation: 2026-08-23-attacker-capability-inventory.md,canonical,current,5,,unique,MEDIUM,No,none,approved,6000,6006399e8df1870f3642401ab8333779e3c2e353e4b2e45dbf784b37785b93e6
docs/md/archive/evidence/2026-08-23-authority-audit.md,docs/md/archive/evidence/2026-08-23-authority-audit.md,documentation,Documentation,Documentation: 2026-08-23-authority-audit.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1579,1af4c334194dca4a43698d612f4adbbab120fa0d9f90b7633eb0d4af727ede9c
docs/md/archive/evidence/2026-08-23-firestore-ticket-notification-graph.md,docs/md/archive/evidence/2026-08-23-firestore-ticket-notification-graph.md,documentation,Documentation,Documentation: 2026-08-23-firestore-ticket-notification-graph.md,canonical,current,5,,unique,MEDIUM,No,none,approved,3395,47bdff9dbf75e9f04819618c9c38e3c83ed80d0ed376524f8c5ba4f22e435f01
docs/md/archive/evidence/2026-08-23-input-upload-hardening.md,docs/md/archive/evidence/2026-08-23-input-upload-hardening.md,documentation,Documentation,Documentation: 2026-08-23-input-upload-hardening.md,canonical,current,5,,unique,MEDIUM,No,none,approved,3620,f74982ff0d145ce7fa868928dba8307e7981bfcd9b3187b2b983ffa712e0462f
docs/md/archive/evidence/2026-08-23-registration-suspension-hardening.md,docs/md/archive/evidence/2026-08-23-registration-suspension-hardening.md,documentation,Documentation,Documentation: 2026-08-23-registration-suspension-hardening.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2164,7d0528396b92d5efe4d42169398a6d969c6df6077b4c4cd86329547870309028
docs/md/archive/evidence/2026-08-23-support-ticket-and-role-dive.md,docs/md/archive/evidence/2026-08-23-support-ticket-and-role-dive.md,documentation,Documentation,Documentation: 2026-08-23-support-ticket-and-role-dive.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2059,50966dc9e2f5fce832f6e174d9fd3019fe69d7c14db15025eeb64499ef1d23c0
docs/md/archive/evidence/2026-08-23-user-authority-data-graph.md,docs/md/archive/evidence/2026-08-23-user-authority-data-graph.md,documentation,Documentation,Documentation: 2026-08-23-user-authority-data-graph.md,canonical,current,5,,unique,MEDIUM,No,none,approved,3097,27b561558234d3e5e64d572c80cce581474d23ba5db061639d55eba5b714af4a
docs/md/archive/reconciliation/2026-08-23-authority-migration.md,docs/md/archive/reconciliation/2026-08-23-authority-migration.md,documentation,Documentation,Documentation: 2026-08-23-authority-migration.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1979,80507fda507c4355f3228ff4c4b5666a24aa8d44f0cc3846a19542b0683b4e70
docs/md/archive/reconciliation/3d-authority-reconciliation.md,docs/md/archive/reconciliation/3d-authority-reconciliation.md,documentation,Documentation,Documentation: 3d-authority-reconciliation.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1274,39d04fe7b7cc33d83125f46254b6290009e3d7d8183f802f40e71c771fea2779
docs/md/archive/stray/NEXT_PATCH-legacy.md,docs/md/archive/stray/NEXT_PATCH-legacy.md,documentation,Documentation,Documentation: NEXT_PATCH-legacy.md,canonical,current,5,,unique,MEDIUM,No,none,approved,214,14bb2b0ce6d7aab9593929d6e0c571107f65513794e90faa7f5542764a88ffbd
docs/md/archive/verification/00-archive-and-evidence-policy.md,docs/md/archive/verification/00-archive-and-evidence-policy.md,documentation,Documentation,Documentation: 00-archive-and-evidence-policy.md,canonical,current,5,,unique,MEDIUM,No,none,approved,654,4d044151567bcaa2bafa1494e5c26923a34b9a860e3bbcad8551e8a922348edc
docs/md/archive/verification/37-main-hall-visual-tuning-review.md,docs/md/archive/verification/37-main-hall-visual-tuning-review.md,documentation,Documentation,Documentation: 37-main-hall-visual-tuning-review.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1330,6ec11c2e53bdeb81f698d5a15b7ca698b4ec1eb789d2169f64487ab6ee2e90cb
docs/md/archive/verification/readme.md,docs/md/archive/verification/readme.md,documentation,Documentation,Documentation: readme.md,canonical,current,5,,unique,MEDIUM,No,none,approved,302,021b4dcac89606f6a596a15a9fd8ea2b674fa5c26bd171a54fa8f5249155cdef
docs/md/archive/walkmyplan-pdf/A4.4C3.3_Camera_Door_Graph_Printable.pdf,docs/md/archive/walkmyplan-pdf/A4.4C3.3_Camera_Door_Graph_Printable.pdf,documentation,Documentation,Documentation: A4.4C3.3_Camera_Door_Graph_Printable.pdf,canonical,current,5,,unique,MEDIUM,No,none,approved,3932,b0c9be46f59a2cc4fa146143ebe4e54c83ac3f3f384042bb70680ac259ac5acd
docs/md/archive/walkmyplan-pdf/A4.4C3.4_Hero_Composition_Printable.pdf,docs/md/archive/walkmyplan-pdf/A4.4C3.4_Hero_Composition_Printable.pdf,documentation,Documentation,Documentation: A4.4C3.4_Hero_Composition_Printable.pdf,canonical,current,5,,unique,MEDIUM,No,none,approved,4559,973cd91915f5ff9a7659f4010424d3bb0e4892bd81805aae6e394abf5a13bd66
docs/md/archive/walkmyplan-pdf/A4.4C3.5_Physical_UI_Object_Printable.pdf,docs/md/archive/walkmyplan-pdf/A4.4C3.5_Physical_UI_Object_Printable.pdf,documentation,Documentation,Documentation: A4.4C3.5_Physical_UI_Object_Printable.pdf,canonical,current,5,,unique,MEDIUM,No,none,approved,4937,1d9681eb487d90b10521e6bcd032132f2b7c50381e71fd88595773dc0be0ebde
docs/md/archive/working-notes-spatial/animation-camera-door-contract.md,docs/md/archive/working-notes-spatial/animation-camera-door-contract.md,documentation,Documentation,Documentation: animation-camera-door-contract.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1669,1c8079d65d57e0eaffd7ddf1a9113a7811ddf845ddec7887bb1f469915bd958d
docs/md/archive/working-notes-spatial/auth-physical-ui-propagation.md,docs/md/archive/working-notes-spatial/auth-physical-ui-propagation.md,documentation,Documentation,Documentation: auth-physical-ui-propagation.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1232,69dbf48c582d37ab6f5ced7f8dee33e3ddb048a356eb44b1f25500fd013ef72f
docs/md/archive/working-notes-spatial/main-hall-camera-object-contract.md,docs/md/archive/working-notes-spatial/main-hall-camera-object-contract.md,documentation,Documentation,Documentation: main-hall-camera-object-contract.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1477,a49b97a5ac57012976a3fda9078b8dbf610f4f632761f2b2e2be4b18e0ae0bdd
docs/md/archive/working-notes-spatial/main-hall-camera-tuning-phase13.md,docs/md/archive/working-notes-spatial/main-hall-camera-tuning-phase13.md,documentation,Documentation,Documentation: main-hall-camera-tuning-phase13.md,canonical,current,5,,unique,MEDIUM,No,none,approved,643,a6ed151aaf32bd551590b2aacf5d98217a422f39840ccfacbb615e2474bb77db
docs/md/archive/working-notes-spatial/main-hall-physical-ui-contract.md,docs/md/archive/working-notes-spatial/main-hall-physical-ui-contract.md,documentation,Documentation,Documentation: main-hall-physical-ui-contract.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1244,cae0f7212f8d2c996b39e759e07ced6b9fe54da60ec71dfd76ff39f8d2f322ce
docs/md/archive/working-notes-spatial/market-profile-physical-ui-propagation.md,docs/md/archive/working-notes-spatial/market-profile-physical-ui-propagation.md,documentation,Documentation,Documentation: market-profile-physical-ui-propagation.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1355,d5ae65b036f52f0d44103b2e0507e9125a32cca1c37ee858c05b81a10908764c
docs/md/archive/working-notes-spatial/master-camera-contract.md,docs/md/archive/working-notes-spatial/master-camera-contract.md,documentation,Documentation,Documentation: master-camera-contract.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1266,1c83b93bb9b9fee65b3abab948344ffc68d80dc2421953ab5598d9d2736da37a
docs/md/archive/working-notes-spatial/physical-ui-objects.md,docs/md/archive/working-notes-spatial/physical-ui-objects.md,documentation,Documentation,Documentation: physical-ui-objects.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1584,20e89fce44d75936d9052c090ea1df8d092ba57202b3279f65bf4c5339a53cfe
docs/md/archive/working-notes-spatial/spatial-reconciliation.md,docs/md/archive/working-notes-spatial/spatial-reconciliation.md,documentation,Documentation,Documentation: spatial-reconciliation.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2344,9d6fdeead0c798980daca4c68accc3c73eb6f38431a0d96a3f963f4c204959de
docs/md/archive/working-notes/third-party-notices-full.md,docs/md/archive/working-notes/third-party-notices-full.md,documentation,Documentation,Documentation: third-party-notices-full.md,canonical,current,6,,unique,MEDIUM,No,none,approved,59451,37121dc0034c4b90d7e047e4bec8cedd980a80b47874dbc7f64648306cb0fdd3
docs/md/authority-model.md,docs/md/authority-model.md,documentation,Documentation,Documentation: authority-model.md,canonical,current,3,,unique,MEDIUM,No,none,approved,890,3a4d68f71dd53472fa561ed6da1b7d49bf1d05d5f8094eb0329108672a4e1045
docs/md/camera-and-spatial-authority.md,docs/md/camera-and-spatial-authority.md,documentation,Documentation,Documentation: camera-and-spatial-authority.md,canonical,current,6,,unique,MEDIUM,No,none,approved,3319,75dd1cdf8ca9778ea7a1f03ee997c7e9252bf4addf248db8435d5b0d158dc580
docs/md/checkpoint-policy.md,docs/md/checkpoint-policy.md,documentation,Documentation,Documentation: checkpoint-policy.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1014,3d0202498c235f51f70dd6dbe3b99815eb2494e8e146689fcdd536fe104f7bf0
docs/md/cloudflare/README.md,README.md,project-guide,Project Guide,Repository index and targeting entry point,canonical,current,3,,unique,HIGH,Yes,verify/contracts/,approved,195,3e491af91f52567a262187da833f3513ba142a840f263eb207ae4e35a169192a
docs/md/cloudflare/archive/patch-paypal-cloudflare-hardening.md,docs/md/cloudflare/archive/patch-paypal-cloudflare-hardening.md,documentation,Documentation,Documentation: patch-paypal-cloudflare-hardening.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2141,920045b701f24f4dd55cbed5510d43f1bc64819b17155f801a0bef370663da87
docs/md/cloudflare/archive/production-checklist.md,docs/md/cloudflare/archive/production-checklist.md,documentation,Documentation,Documentation: production-checklist.md,canonical,current,5,,unique,MEDIUM,No,none,approved,1754,05898b7a7084ee210b7c9d6524030b279972cfa01e6b174e5d6ec6d9c1f5a652
docs/md/contracts/README.md,README.md,project-guide,Project Guide,Repository index and targeting entry point,canonical,current,3,,unique,HIGH,Yes,verify/contracts/,approved,618,955bc70d3293b47d977461aa0a7506cc6f0b6c520025740cadb00ebe79bf58c0
docs/md/contracts/authority.md,docs/md/contracts/authority.md,documentation,Documentation,Documentation: authority.md,canonical,current,3,,unique,MEDIUM,No,none,approved,418,f026bbb3ccc4edd65723842ba22c374ded20dd900f0f5c745e03e63b154c696c
docs/md/data-authority.md,docs/md/data-authority.md,documentation,Documentation,Documentation: data-authority.md,canonical,current,3,,unique,MEDIUM,No,none,approved,521,af5736ececd8491cd3c97de56de3d5cffc00b91510f500ff240021c62a2062f2
docs/md/dead-files-and-structure.md,docs/md/dead-files-and-structure.md,documentation,Documentation,Documentation: dead-files-and-structure.md,canonical,current,3,,unique,MEDIUM,No,none,approved,1311,542edb4c987a3c27b65b2abc653ec7f2fc7f1d96f65750d22bbb79aaddcc02bb
docs/md/firebase/README.md,README.md,project-guide,Project Guide,Repository index and targeting entry point,canonical,current,3,,unique,HIGH,Yes,verify/contracts/,approved,707,41298d420643d84cf191579f5aa2cf30c68b7e32d104f77a16127a76f22a3c46
docs/md/firebase/archive/firebase-supabase-authority.md,docs/md/firebase/archive/firebase-supabase-authority.md,documentation,Documentation,Documentation: firebase-supabase-authority.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2084,383df4ea0812d4569c4bb3892a3b17cc4f839d4d800ed691f515b23a19965d93
docs/md/firebase/archive/firebase-supabase-deep-dive.md,docs/md/firebase/archive/firebase-supabase-deep-dive.md,documentation,Documentation,Documentation: firebase-supabase-deep-dive.md,canonical,current,5,,unique,MEDIUM,No,none,approved,2593,e6bc732c4d86f8f31bd98f27f79f5ea3b731f7614d736396b0875bbebd6200cd
docs/md/g-series-complete-merge-2026-08-27.md,docs/md/g-series-complete-merge-2026-08-27.md,documentation,Documentation,Documentation: g-series-complete-merge-2026-08-27.md,canonical,current,4,,unique,MEDIUM,No,none,approved,856,4592ea8b45c15e11bca1e9e5c1a3ea011c871002193e1f97c636df21b255d943
docs/md/g1-merge-2026-08-27.md,docs/md/g1-merge-2026-08-27.md,documentation,Documentation,Documentation: g1-merge-2026-08-27.md,canonical,current,4,,unique,MEDIUM,No,none,approved,760,ee68ad54b01c095f01b98db2cdffcb89d7f35bca130beefcb4a23adb0ede6840
docs/md/index.md,docs/md/index.md,documentation,Documentation,Documentation: index.md,canonical,current,3,,unique,MEDIUM,No,none,approved,4760,83974427c9421631f27ec2a76453545544ce680fac2da340ad3d7888c957afe5
docs/md/m0-to-p08-summary.md,docs/md/m0-to-p08-summary.md,documentation,Documentation,Documentation: m0-to-p08-summary.md,canonical,current,5,,unique,MEDIUM,No,none,approved,6824,5f209e7a0362c193610349ccff410fc7454a7a9c6b4c99b7e514f39bf21c4396
docs/md/m1-runtime-boundary-resolution.md,docs/md/m1-runtime-boundary-resolution.md,documentation,Documentation,Documentation: m1-runtime-boundary-resolution.md,canonical,current,4,,unique,MEDIUM,No,none,approved,1900,6ea215f512de44be794f941ecbdd458cbb738a7ef64c50b7dee98433138cbf90
